2020-04-01,DRIVERSCORE-B2B,12,216.000056,
2020-04-01,DRIVERSCORE-B2B,13,216.000056,
2020-04-01,DRIVERSCORE-B2B,14,null,
2020-04-01,ENS,10,763.9370021,
2020-04-01,ENS,11,null,
2020-04-01,ENS,12,644.8364096,
2020-04-01,ENS,13,1408.773412,
2020-04-01,ENS,14,644.84,
2020-04-01,INGEST,10,102723.7575,
2020-04-01,INGEST,11,null,
2020-04-01,INGEST,12,15392.06849,
2020-04-01,INGEST,13,118115.826,
2020-04-01,INGEST,14,null,
2020-04-01,LANEID,10,10.844574,
2020-04-01,LANEID,11,null,
2020-04-01,LANEID,12,129.58683,
2020-04-01,LANEID,13,140.431404,
2020-04-01,LANEID,14,null,
2020-04-01,MARKETPLACE,10,554.5315621,
2020-04-01,MARKETPLACE,11,null,
2020-04-01,MARKETPLACE,12,1289.273248,
2020-04-01,MARKETPLACE,13,1843.80481,
2020-04-01,MARKETPLACE,14,null,
2020-04-01,MSFP EXTERNAL STREAMING,10,265.631583,
2020-04-01,MSFP EXTERNAL STREAMING,11,null,
2020-04-01,MSFP EXTERNAL STREAMING,12,324.4005341,
2020-04-01,MSFP EXTERNAL STREAMING,13,590.0321171,
2020-04-01,MSFP EXTERNAL STREAMING,14,null,
2020-04-01,NEXT_DESTINATION,10,null,
2020-04-01,NEXT_DESTINATION,11,11.93259,
2020-04-01,NEXT_DESTINATION,12,null,
2020-04-01,NEXT_DESTINATION,13,11.93259,
2020-04-01,NEXT_DESTINATION,14,null,
2020-04-01,OPERATIONS,10,1411.093673,
2020-04-01,OPERATIONS,11,25,
2020-04-01,OPERATIONS,12,504.7139249,
2020-04-01,OPERATIONS,13,1940.807598,
2020-04-01,OPERATIONS,14,null,
2020-04-01,SERVICE-WARNING,10,0.992458,
2020-04-01,SERVICE-WARNING,11,null,
2020-04-01,SERVICE-WARNING,12,2.19147,
2020-04-01,SERVICE-WARNING,13,3.183928,
2020-04-01,SERVICE-WARNING,14,null,
2020-04-01,TELEMETRY,10,3429.569355,
2020-04-01,TELEMETRY,11,883.66848,
2020-04-01,TELEMETRY,12,1445.820451,
2020-04-01,TELEMETRY,13,5759.058286,
2020-04-01,TELEMETRY,14,2329.49,
2020-04-01,TELEMETRY-STREAMING,10,9.27444,
2020-04-01,TELEMETRY-STREAMING,11,null,
2020-04-01,TELEMETRY-STREAMING,12,99.462502,
2020-04-01,TELEMETRY-STREAMING,13,108.736942,
2020-04-01,TELEMETRY-STREAMING,14,99.46,
2020-04-01,TIMS,10,5128.090408,
2020-04-01,TIMS,11,null,
2020-04-01,TIMS,12,768.0335414,
2020-04-01,TIMS,13,5896.123949,
2020-04-01,TIMS,14,null,
2020-05-01,ACN,10,936.872263,
2020-05-01,ACN,11,16600.26128,
2020-05-01,ACN,12,759.3534185,
2020-05-01,ACN,13,18296.48696,
2020-05-01,ACN,14,17359.61,
2020-05-01,ADHOC,10,1.002677,
2020-05-01,ADHOC,11,2549.030044,
2020-05-01,ADHOC,12,null,
2020-05-01,ADHOC,13,2550.032721,
2020-05-01,ADHOC,14,null,
2020-05-01,CPA COMPLIANCE,10,33.133775,
2020-05-01,CPA COMPLIANCE,11,null,
2020-05-01,CPA COMPLIANCE,12,0.02,
2020-05-01,CPA COMPLIANCE,13,33.149556,
2020-05-01,CPA COMPLIANCE,14,null,
2020-05-01,COMMON,10,null,
2020-05-01,COMMON,11,null,
2020-05-01,COMMON,12,null,
2020-05-01,COMMON,13,null,
2020-05-01,COMMON,14,null,
2020-05-01,DATA SCIENCE,10,169.32652,
2020-05-01,DATA SCIENCE,11,132.2654965,
2020-05-01,DATA SCIENCE,12,184.06816,
2020-05-01,DATA SCIENCE,13,485.6601765,
2020-05-01,DATA SCIENCE,14,null,
2020-05-01,DRIVER SCORE,10,3792.553751,
2020-05-01,DRIVER SCORE,11,null,
2020-05-01,DRIVER SCORE,12,883.2405049,
2020-05-01,DRIVER SCORE,13,4675.794256,
2020-05-01,DRIVER SCORE,14,883.24,
2020-05-01,DRIVERSCORE-B2B,10,null,
2020-05-01,DRIVERSCORE-B2B,11,null,
2020-05-01,DRIVERSCORE-B2B,12,46.672226,
2020-05-01,DRIVERSCORE-B2B,13,46.672226,
2020-05-01,DRIVERSCORE-B2B,14,46.672226,
2020-05-01,ENS,10,978.64282,
2020-05-01,ENS,11,null,
2020-05-01,ENS,12,653.7335285,
2020-05-01,ENS,13,1632.376349,
2020-05-01,ENS,14,653.7335285,
2020-05-01,INGEST,10,133298.4313,
2020-05-01,INGEST,11,null,
2020-05-01,INGEST,12,14696.34342,
2020-05-01,INGEST,13,147994.77,
2020-05-01,INGEST,14,null,
2020-05-01,LANEID,10,11.226381,
2020-05-01,LANEID,11,null,
2020-05-01,LANEID,12,133.926363,
2020-05-01,LANEID,13,145.152744,
2020-05-01,LANEID,14,null,
2020-05-01,MARKETPLACE,10,763.388977,
2020-05-01,MARKETPLACE,11,null,
2020-05-01,MARKETPLACE,12,1099.593824,
2020-05-01,MARKETPLACE,13,1862.982801,
2020-05-01,MARKETPLACE,14,null,
2020-05-01,MSFP EXTERNAL STREAMING,10,358.3176933,
2020-05-01,MSFP EXTERNAL STREAMING,11,null,
2020-05-01,MSFP EXTERNAL STREAMING,12,336.2329657,
2020-05-01,MSFP EXTERNAL STREAMING,13,694.550659,
2020-05-01,MSFP EXTERNAL STREAMING,14,null,
2020-05-01,OPERATIONS,10,962.8293373,
2020-05-01,OPERATIONS,11,25,
2020-05-01,OPERATIONS,12,497.7311244,
2020-05-01,OPERATIONS,13,1485.560462,
2020-05-01,OPERATIONS,14,null,
2020-05-01,SERVICE-WARNING,10,1.074349,
2020-05-01,SERVICE-WARNING,11,null,
2020-05-01,SERVICE-WARNING,12,2.516451,
2020-05-01,SERVICE-WARNING,13,3.5908,
2020-05-01,SERVICE-WARNING,14,null,
2020-05-01,TELEMETRY,10,4782.630675,
2020-05-01,TELEMETRY,11,814.677602,
2020-05-01,TELEMETRY,12,1324.358966,
2020-05-01,TELEMETRY,13,6921.667243,
2020-05-01,TELEMETRY,14,2139.04,
2020-05-01,TELEMETRY-STREAMING,10,29.660485,
2020-05-01,TELEMETRY-STREAMING,11,null,
2020-05-01,TELEMETRY-STREAMING,12,168.437765,
2020-05-01,TELEMETRY-STREAMING,13,198.09825,
2020-05-01,TELEMETRY-STREAMING,14,168.437765,
2020-05-01,TIMS,10,6731.718031,
2020-05-01,TIMS,11,null,
2020-05-01,TIMS,12,397.7579221,
2020-05-01,TIMS,13,7129.475953,
2020-05-01,TIMS,14,null,
2020-06-01,ACN,10,1011.810301,
2020-06-01,ACN,11,5451.222998,
2020-06-01,ACN,12,741.252257,
2020-06-01,ACN,13,7204.285556,
2020-06-01,ACN,14,6192.48,
2020-06-01,ADHOC,10,0.098523,
2020-06-01,ADHOC,11,17864.49719,
2020-06-01,ADHOC,12,null,
2020-06-01,ADHOC,13,17864.59571,
2020-06-01,ADHOC,14,null,
2020-06-01,CPA COMPLIANCE,10,40.52359,
2020-06-01,CPA COMPLIANCE,11,null,
2020-06-01,CPA COMPLIANCE,12,3.025543,
2020-06-01,CPA COMPLIANCE,13,43.549133,
2020-06-01,CPA COMPLIANCE,14,null,
2020-06-01,COMMON,10,null,
2020-06-01,COMMON,11,null,
2020-06-01,COMMON,12,null,
2020-06-01,COMMON,13,null,
2020-06-01,COMMON,14,null,
2020-06-01,DATA SCIENCE,10,173.657286,
2020-06-01,DATA SCIENCE,11,161.0222337,
2020-06-01,DATA SCIENCE,12,176.210239,
2020-06-01,DATA SCIENCE,13,510.8897587,
2020-06-01,DATA SCIENCE,14,null,
2020-06-01,DRIVER SCORE,10,4678.765201,
2020-06-01,DRIVER SCORE,11,7.689845,
2020-06-01,DRIVER SCORE,12,876.0496084,
2020-06-01,DRIVER SCORE,13,5562.504654,
2020-06-01,DRIVER SCORE,14,883.74,
2020-06-01,DRIVERSCORE-B2B,10,null,
2020-06-01,DRIVERSCORE-B2B,11,null,
2020-06-01,DRIVERSCORE-B2B,12,null,
2020-06-01,DRIVERSCORE-B2B,13,null,
2020-06-01,DRIVERSCORE-B2B,14,null,
2020-06-01,ENS,10,1049.404614,
2020-06-01,ENS,11,null,
2020-06-01,ENS,12,638.808202,
2020-06-01,ENS,13,1688.212816,
2020-06-01,ENS,14,638.81,
2020-06-01,INGEST,10,169861.6145,
2020-06-01,INGEST,11,null,
2020-06-01,INGEST,12,14235.04874,
2020-06-01,INGEST,13,184096.6632,
2020-06-01,INGEST,14,null,
2020-06-01,LANEID,10,10.859946,
2020-06-01,LANEID,11,null,
2020-06-01,LANEID,12,129.60205,
2020-06-01,LANEID,13,140.461996,
2020-06-01,LANEID,14,null,
2020-06-01,MARKETPLACE,10,846.8257034,
2020-06-01,MARKETPLACE,11,null,
2020-06-01,MARKETPLACE,12,1060.997753,
2020-06-01,MARKETPLACE,13,1907.823456,
2020-06-01,MARKETPLACE,14,null,
2020-06-01,MSFP EXTERNAL STREAMING,10,381.4364855,
2020-06-01,MSFP EXTERNAL STREAMING,11,null,
2020-06-01,MSFP EXTERNAL STREAMING,12,319.6060971,
2020-06-01,MSFP EXTERNAL STREAMING,13,701.0425826,
2020-06-01,MSFP EXTERNAL STREAMING,14,null,
2020-06-01,OPERATIONS,10,1134.227224,
2020-06-01,OPERATIONS,11,25,
2020-06-01,OPERATIONS,12,518.414621,
2020-06-01,OPERATIONS,13,1677.641845,
2020-06-01,OPERATIONS,14,null,
2020-06-01,SERVICE-WARNING,10,1.104564,
2020-06-01,SERVICE-WARNING,11,null,
2020-06-01,SERVICE-WARNING,12,2.21115,
2020-06-01,SERVICE-WARNING,13,3.315714,
2020-06-01,SERVICE-WARNING,14,null,
2020-06-01,TELEMETRY,10,6341.114226,
2020-06-01,TELEMETRY,11,1007.428363,
2020-06-01,TELEMETRY,12,1275.461652,
2020-06-01,TELEMETRY,13,8624.004242,
2020-06-01,TELEMETRY,14,2282.89,
2020-06-01,TELEMETRY-STREAMING,10,32.699814,
2020-06-01,TELEMETRY-STREAMING,11,null,
2020-06-01,TELEMETRY-STREAMING,12,115.185683,
2020-06-01,TELEMETRY-STREAMING,13,147.885497,
2020-06-01,TELEMETRY-STREAMING,14,115.19,
2020-06-01,TIMS,10,8326.498386,
2020-06-01,TIMS,11,null,
2020-06-01,TIMS,12,504.3924746,
2020-06-01,TIMS,13,8830.890861,
2020-06-01,TIMS,14,null,
2020-07-01,ACN,10,739.9569668,
2020-07-01,ACN,11,374.004806,
2020-07-01,ACN,12,742.7386341,
2020-07-01,ACN,13,1856.700407,
2020-07-01,ACN,14,1116.74,
2020-07-01,ADHOC,10,0.098523,
2020-07-01,ADHOC,11,5638.340061,
2020-07-01,ADHOC,12,139.762672,
2020-07-01,ADHOC,13,5778.201009,
2020-07-01,ADHOC,14,null,
2020-07-01,CPA COMPLIANCE,10,92.999488,
2020-07-01,CPA COMPLIANCE,11,null,
2020-07-01,CPA COMPLIANCE,12,10.060205,
2020-07-01,CPA COMPLIANCE,13,103.059693,
2020-07-01,CPA COMPLIANCE,14,null,
2020-07-01,COMMON,10,null,
2020-07-01,COMMON,11,null,
2020-07-01,COMMON,12,null,
2020-07-01,COMMON,13,null,
2020-07-01,COMMON,14,null,
2020-07-01,DATA SCIENCE,10,222.914735,
2020-07-01,DATA SCIENCE,11,40.3316328,
2020-07-01,DATA SCIENCE,12,103.777904,
2020-07-01,DATA SCIENCE,13,367.0242718,
2020-07-01,DATA SCIENCE,14,null,
2020-07-01,DRIVER SCORE,10,5663.880784,
2020-07-01,DRIVER SCORE,11,37.438135,
2020-07-01,DRIVER SCORE,12,847.2593715,
2020-07-01,DRIVER SCORE,13,6548.578291,
2020-07-01,DRIVER SCORE,14,null,
2020-07-01,DRIVERSCORE-B2B,10,null,
2020-07-01,DRIVERSCORE-B2B,11,null,
2020-07-01,DRIVERSCORE-B2B,12,82.721036,
2020-07-01,DRIVERSCORE-B2B,13,82.721036,
2020-07-01,DRIVERSCORE-B2B,14,82.721036,
2020-07-01,ENS,10,769.7236438,
2020-07-01,ENS,11,null,
2020-07-01,ENS,12,641.0606301,
2020-07-01,ENS,13,1410.784274,
2020-07-01,ENS,14,641.0606301,
2020-07-01,INGEST,10,191321.804,
2020-07-01,INGEST,11,null,
2020-07-01,INGEST,12,13780.67318,
2020-07-01,INGEST,13,205102.4771,
2020-07-01,INGEST,14,null,
2020-07-01,LANEID,10,11.227788,
2020-07-01,LANEID,11,null,
2020-07-01,LANEID,12,133.920455,
2020-07-01,LANEID,13,145.148243,
2020-07-01,LANEID,14,null,
2020-07-01,MARKETPLACE,10,737.3795958,
2020-07-01,MARKETPLACE,11,null,
2020-07-01,MARKETPLACE,12,1016.002128,
2020-07-01,MARKETPLACE,13,1753.381724,
2020-07-01,MARKETPLACE,14,null,
2020-07-01,MSFP EXTERNAL STREAMING,10,293.0277563,
2020-07-01,MSFP EXTERNAL STREAMING,11,null,
2020-07-01,MSFP EXTERNAL STREAMING,12,316.195397,
2020-07-01,MSFP EXTERNAL STREAMING,13,609.2231533,
2020-07-01,MSFP EXTERNAL STREAMING,14,null,
2020-07-01,OPERATIONS,10,1114.187687,
2020-07-01,OPERATIONS,11,25,
2020-07-01,OPERATIONS,12,506.561068,
2020-07-01,OPERATIONS,13,1645.748755,
2020-07-01,OPERATIONS,14,null,
2020-07-01,SERVICE-WARNING,10,1.107927,
2020-07-01,SERVICE-WARNING,11,null,
2020-07-01,SERVICE-WARNING,12,2.221001,
2020-07-01,SERVICE-WARNING,13,3.328928,
2020-07-01,SERVICE-WARNING,14,null,
2020-07-01,TELEMETRY,10,6516.333419,
2020-07-01,TELEMETRY,11,12.4191288,
2020-07-01,TELEMETRY,12,1270.827827,
2020-07-01,TELEMETRY,13,7799.580375,
2020-07-01,TELEMETRY,14,1283.25,
2020-07-01,TELEMETRY-STREAMING,10,45.420542,
2020-07-01,TELEMETRY-STREAMING,11,null,
2020-07-01,TELEMETRY-STREAMING,12,136.685656,
2020-07-01,TELEMETRY-STREAMING,13,182.106198,
2020-07-01,TELEMETRY-STREAMING,14,136.69,
2020-07-01,TIMS,10,10456.98212,
2020-07-01,TIMS,11,null,
2020-07-01,TIMS,12,317.1361056,
2020-07-01,TIMS,13,10774.11823,
2020-07-01,TIMS,14,null,
2020-07-01,TMNA-RND,10,13219.66446,
2020-07-01,TMNA-RND,11,null,
2020-07-01,TMNA-RND,12,null,
2020-07-01,TMNA-RND,13,13219.66446,
2020-07-01,TMNA-RND,14,null,
2020-07-01,TOYOFAX,10,null,
2020-07-01,TOYOFAX,11,32.1100979,
2020-07-01,TOYOFAX,12,null,
2020-07-01,TOYOFAX,13,32.1100979,
2020-07-01,TOYOFAX,14,null,
2020-08-01,ACN,10,734.0778273,
2020-08-01,ACN,11,263.0021179,
2020-08-01,ACN,12,800.8377849,
2020-08-01,ACN,13,1797.91773,
2020-08-01,ACN,14,1063.84,
2020-08-01,ADHOC,10,0.098523,
2020-08-01,ADHOC,11,729.7905376,
2020-08-01,ADHOC,12,309.723356,
2020-08-01,ADHOC,13,1039.610917,
2020-08-01,ADHOC,14,null,
2020-08-01,CPA COMPLIANCE,10,32.425343,
2020-08-01,CPA COMPLIANCE,11,null,
2020-08-01,CPA COMPLIANCE,12,4.895356,
2020-08-01,CPA COMPLIANCE,13,37.320699,
2020-08-01,CPA COMPLIANCE,14,null,
2020-08-01,COMMON,10,null,
2020-08-01,COMMON,11,null,
2020-08-01,COMMON,12,null,
2020-08-01,COMMON,13,null,
2020-08-01,COMMON,14,null,
2020-08-01,DATA SCIENCE,10,169.433555,
2020-08-01,DATA SCIENCE,11,41.4773144,
2020-08-01,DATA SCIENCE,12,165.92083,
2020-08-01,DATA SCIENCE,13,376.8316994,
2020-08-01,DATA SCIENCE,14,null,
2020-08-01,DRIVER SCORE,10,8149.28414,
2020-08-01,DRIVER SCORE,11,563.53124,
2020-08-01,DRIVER SCORE,12,947.2454302,
2020-08-01,DRIVER SCORE,13,9660.06081,
2020-08-01,DRIVER SCORE,14,1510.78,
2020-08-01,DRIVERSCORE-B2B,10,203.214461,
2020-08-01,DRIVERSCORE-B2B,11,null,
2020-08-01,DRIVERSCORE-B2B,12,409.744969,
2020-08-01,DRIVERSCORE-B2B,13,612.95943,
2020-08-01,DRIVERSCORE-B2B,14,612.95943,
2020-08-01,ENS,10,764.5947593,
2020-08-01,ENS,11,null,
2020-08-01,ENS,12,699.2883539,
2020-08-01,ENS,13,1463.883113,
2020-08-01,ENS,14,699.2883539,
2020-08-01,INGEST,10,230930.6542,
2020-08-01,INGEST,11,null,
2020-08-01,INGEST,12,14897.77872,
2020-08-01,INGEST,13,245828.433,
2020-08-01,INGEST,14,null,
2020-08-01,LANEID,10,11.248069,
2020-08-01,LANEID,11,null,
2020-08-01,LANEID,12,162.463902,
2020-08-01,LANEID,13,173.711971,
2020-08-01,LANEID,14,null,
2020-08-01,MARKETPLACE,10,574.8671413,
2020-08-01,MARKETPLACE,11,null,
2020-08-01,MARKETPLACE,12,1086.388349,
2020-08-01,MARKETPLACE,13,1661.25549,
2020-08-01,MARKETPLACE,14,null,
2020-08-01,MSFP EXTERNAL STREAMING,10,291.1347624,
2020-08-01,MSFP EXTERNAL STREAMING,11,null,
2020-08-01,MSFP EXTERNAL STREAMING,12,353.6527284,
2020-08-01,MSFP EXTERNAL STREAMING,13,644.7874908,
2020-08-01,MSFP EXTERNAL STREAMING,14,null,
2020-08-01,OPERATIONS,10,1706.819433,
2020-08-01,OPERATIONS,11,25,
2020-08-01,OPERATIONS,12,554.9057965,
2020-08-01,OPERATIONS,13,2286.72523,
2020-08-01,OPERATIONS,14,null,
2020-08-01,SERVICE-WARNING,10,1.107927,
2020-08-01,SERVICE-WARNING,11,null,
2020-08-01,SERVICE-WARNING,12,2.221001,
2020-08-01,SERVICE-WARNING,13,3.328928,
2020-08-01,SERVICE-WARNING,14,null,
2020-08-01,PARCELPASS,10,null,
2020-08-01,PARCELPASS,11,491.436112,
2020-08-01,PARCELPASS,12,null,
2020-08-01,PARCELPASS,13,491.436112,
2020-08-01,PARCELPASS,14,null,
2020-08-01,TELEMETRY,10,7366.403989,
2020-08-01,TELEMETRY,11,7.6739964,
2020-08-01,TELEMETRY,12,1407.665403,
2020-08-01,TELEMETRY,13,8781.743388,
2020-08-01,TELEMETRY,14,1415.34,
2020-08-01,TELEMETRY-STREAMING,10,53.611174,
2020-08-01,TELEMETRY-STREAMING,11,null,
2020-08-01,TELEMETRY-STREAMING,12,133.789854,
2020-08-01,TELEMETRY-STREAMING,13,187.401028,
2020-08-01,TELEMETRY-STREAMING,14,133.789854,
2020-08-01,TIMS,10,12395.00429,
2020-08-01,TIMS,11,null,
2020-08-01,TIMS,12,356.1793187,
2020-08-01,TIMS,13,12751.1836,
2020-08-01,TIMS,14,null,
2020-08-01,TMNA-RND,10,13470.31899,
2020-08-01,TMNA-RND,11,null,
2020-08-01,TMNA-RND,12,null,
2020-08-01,TMNA-RND,13,13470.31899,
2020-08-01,TMNA-RND,14,null,
2020-08-01,TOYOFAX,10,25.604461,
2020-08-01,TOYOFAX,11,204.0746477,
2020-08-01,TOYOFAX,12,null,
2020-08-01,TOYOFAX,13,229.6791087,
2020-08-01,TOYOFAX,14,null,
2020-08-01,VIDEO,10,null,
2020-08-01,VIDEO,11,null,
2020-08-01,VIDEO,12,420.124184,
2020-08-01,VIDEO,13,420.124184,
2020-08-01,VIDEO,14,null,
2020-09-01,ACN,10,763.6607823,
2020-09-01,ACN,11,230.0670278,
2020-09-01,ACN,12,883.0068543,
2020-09-01,ACN,13,1876.734664,
2020-09-01,ACN,14,1113.07,
2020-09-01,ADHOC,10,0.053051,
2020-09-01,ADHOC,11,894.9815663,
2020-09-01,ADHOC,12,1753.512326,
2020-09-01,ADHOC,13,2648.546943,
2020-09-01,ADHOC,14,2648.493892,
2020-09-01,CPA COMPLIANCE,10,17.460148,
2020-09-01,CPA COMPLIANCE,11,null,
2020-09-01,CPA COMPLIANCE,12,17.495845,
2020-09-01,CPA COMPLIANCE,13,0.035697,
2020-09-01,CPA COMPLIANCE,14,null,
2020-09-01,COMMON,10,null,
2020-09-01,COMMON,11,null,
2020-09-01,COMMON,12,null,
2020-09-01,COMMON,13,null,
2020-09-01,COMMON,14,null,
2020-09-01,DATA SCIENCE,10,163.974896,
2020-09-01,DATA SCIENCE,11,23.9155224,
2020-09-01,DATA SCIENCE,12,269.413303,
2020-09-01,DATA SCIENCE,13,457.3037214,
2020-09-01,DATA SCIENCE,14,293.3288254,
2020-09-01,DRIVER SCORE,10,12716.91186,
2020-09-01,DRIVER SCORE,11,54.439445,
2020-09-01,DRIVER SCORE,12,1255.661751,
2020-09-01,DRIVER SCORE,13,14027.01305,
2020-09-01,DRIVER SCORE,14,1310.101196,
2020-09-01,DRIVERSCORE-B2B,10,365.39395,
2020-09-01,DRIVERSCORE-B2B,11,null,
2020-09-01,DRIVERSCORE-B2B,12,20.516216,
2020-09-01,DRIVERSCORE-B2B,13,385.910166,
2020-09-01,DRIVERSCORE-B2B,14,385.910166,
2020-09-01,ENS,10,792.7254653,
2020-09-01,ENS,11,null,
2020-09-01,ENS,12,784.6983683,
2020-09-01,ENS,13,1577.423834,
2020-09-01,ENS,14,784.6983683,
2020-09-01,INGEST,10,238710.3792,
2020-09-01,INGEST,11,null,
2020-09-01,INGEST,12,15000.55429,
2020-09-01,INGEST,13,253710.9334,
2020-09-01,INGEST,14,15000.55429,
2020-09-01,LANEID,10,11.307011,
2020-09-01,LANEID,11,null,
2020-09-01,LANEID,12,191.190492,
2020-09-01,LANEID,13,202.497503,
2020-09-01,LANEID,14,191.190492,
2020-09-01,MARKETPLACE,10,633.2861803,
2020-09-01,MARKETPLACE,11,null,
2020-09-01,MARKETPLACE,12,1184.173958,
2020-09-01,MARKETPLACE,13,1817.460138,
2020-09-01,MARKETPLACE,14,1184.173958,
2020-09-01,MSFP EXTERNAL STREAMING,10,298.9966854,
2020-09-01,MSFP EXTERNAL STREAMING,11,null,
2020-09-01,MSFP EXTERNAL STREAMING,12,389.58,
2020-09-01,MSFP EXTERNAL STREAMING,13,688.5795543,
2020-09-01,MSFP EXTERNAL STREAMING,14,389.58,
